departure_airport_name,departure_airport_id,departure_time,arrival_airport_name,arrival_airport_id,arrival_time,duration,airplane,airline,airline_logo,travel_class,flight_number,legroom,total_duration,price,type
Cairo International Airport,CAI,2024-06-06 12:40,King Abdulaziz International Airport,JED,2024-06-06 15:00,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 300,32 in,140,190,One way
Cairo International Airport,CAI,2024-06-06 16:10,King Abdulaziz International Airport,JED,2024-06-06 18:30,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 330,32 in,140,190,One way
Cairo International Airport,CAI,2024-06-06 17:50,King Abdulaziz International Airport,JED,2024-06-06 20:10,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 304,32 in,140,190,One way
Cairo International Airport,CAI,2024-06-06 04:05,King Abdulaziz International Airport,JED,2024-06-06 06:20,135,Airbus A320,Nesma Airlines,https://www.gstatic.com/flights/airline_logos/70px/NE.png,Economy,NE 9905,28 in,135,,One way
Cairo International Airport,CAI,2024-06-06 22:30,King Abdulaziz International Airport,JED,2024-06-07 00:45,135,Airbus A320,Nesma Airlines,https://www.gstatic.com/flights/airline_logos/70px/NE.png,Economy,NE 176,28 in,135,,One way
Cairo International Airport,CAI,2024-06-07 04:20,King Abdulaziz International Airport,JED,2024-06-07 06:40,140,Airbus A320,Air Cairo,https://www.gstatic.com/flights/airline_logos/70px/SM.png,Economy,SM 477,28 in,140,104,One way
Cairo International Airport,CAI,2024-06-07 09:25,King Abdulaziz International Airport,JED,2024-06-07 11:50,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 566,30 in,145,112,One way
Cairo International Airport,CAI,2024-06-07 09:45,King Abdulaziz International Airport,JED,2024-06-07 12:00,135,Airbus A320,Flyadeal,https://www.gstatic.com/flights/airline_logos/70px/F3.png,Economy,F3 754,29 in,135,120,One way
Cairo International Airport,CAI,2024-06-07 09:15,King Abdulaziz International Airport,JED,2024-06-07 11:30,135,Airbus A320,Nesma Airlines,https://www.gstatic.com/flights/airline_logos/70px/NE.png,Economy,NE 174,30 in,135,,One way
Cairo International Airport,CAI,2024-06-07 10:20,King Abdulaziz International Airport,JED,2024-06-07 12:40,140,Airbus A320,Air Cairo,https://www.gstatic.com/flights/airline_logos/70px/SM.png,Economy,SM 475,28 in,140,104,One way
Cairo International Airport,CAI,2024-06-07 20:10,King Abdulaziz International Airport,JED,2024-06-07 22:30,140,Airbus A320,Air Cairo,https://www.gstatic.com/flights/airline_logos/70px/SM.png,Economy,SM 479,28 in,140,104,One way
Cairo International Airport,CAI,2024-06-07 15:35,King Abdulaziz International Airport,JED,2024-06-07 18:00,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 584,30 in,145,112,One way
Cairo International Airport,CAI,2024-06-07 01:15,King Abdulaziz International Airport,JED,2024-06-07 03:40,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 568,30 in,145,120,One way
Cairo International Airport,CAI,2024-06-07 19:05,King Abdulaziz International Airport,JED,2024-06-07 21:30,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 570,30 in,145,120,One way
Cairo International Airport,CAI,2024-06-07 21:15,King Abdulaziz International Airport,JED,2024-06-08 00:00,165,,Flyadeal,https://www.gstatic.com/flights/airline_logos/70px/F3.png,Economy,F3 762,29 in,165,120,One way
Cairo International Airport,CAI,2024-06-07 22:00,King Abdulaziz International Airport,JED,2024-06-08 00:25,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 572,30 in,145,120,One way
Cairo International Airport,CAI,2024-06-07 23:35,King Abdulaziz International Airport,JED,2024-06-08 01:45,130,Airbus A320,Flyadeal,https://www.gstatic.com/flights/airline_logos/70px/F3.png,Economy,F3 764,29 in,130,128,One way
Cairo International Airport,CAI,2024-06-07 17:45,King Abdulaziz International Airport,JED,2024-06-07 19:55,130,Boeing 737,FlyEgypt,https://www.gstatic.com/flights/airline_logos/70px/FT.png,Economy,FT 371,,130,144,One way
Cairo International Airport,CAI,2024-06-07 06:00,King Abdulaziz International Airport,JED,2024-06-07 08:10,130,Airbus A320,Air Arabia Egypt,https://www.gstatic.com/flights/airline_logos/70px/E5.png,Economy,E5 327,30 in,130,160,One way
Cairo International Airport,CAI,2024-06-07 05:40,King Abdulaziz International Airport,JED,2024-06-07 07:55,135,Airbus A321,Nile Air,https://www.gstatic.com/flights/airline_logos/70px/NP.png,Economy,NP 227,30 in,135,160,One way
Cairo International Airport,CAI,2024-06-07 12:45,King Abdulaziz International Airport,JED,2024-06-07 15:00,135,Airbus A321,Nile Air,https://www.gstatic.com/flights/airline_logos/70px/NP.png,Economy,NP 127,30 in,135,171,One way
Cairo International Airport,CAI,2024-06-07 18:10,King Abdulaziz International Airport,JED,2024-06-07 20:35,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 578,30 in,145,174,One way
Cairo International Airport,CAI,2024-06-07 00:55,King Abdulaziz International Airport,JED,2024-06-07 03:15,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 386,32 in,140,190,One way
Cairo International Airport,CAI,2024-06-07 06:00,King Abdulaziz International Airport,JED,2024-06-07 08:20,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 382,32 in,140,190,One way
Cairo International Airport,CAI,2024-06-07 12:40,King Abdulaziz International Airport,JED,2024-06-07 15:00,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 300,32 in,140,190,One way
Cairo International Airport,CAI,2024-06-07 17:50,King Abdulaziz International Airport,JED,2024-06-07 20:10,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 304,32 in,140,190,One way
Cairo International Airport,CAI,2024-06-07 20:50,King Abdulaziz International Airport,JED,2024-06-07 23:10,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 302,32 in,140,190,One way
Cairo International Airport,CAI,2024-06-07 23:05,King Abdulaziz International Airport,JED,2024-06-08 01:25,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 388,32 in,140,190,One way
Cairo International Airport,CAI,2024-06-07 16:10,King Abdulaziz International Airport,JED,2024-06-07 18:30,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 330,32 in,140,276,One way
Cairo International Airport,CAI,2024-06-07 03:45,King Abdulaziz International Airport,JED,2024-06-07 06:05,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 308,32 in,140,323,One way
Cairo International Airport,CAI,2024-06-07 15:10,King Abdulaziz International Airport,JED,2024-06-07 17:30,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Business Class,SV 306,,140,445,One way
Cairo International Airport,CAI,2024-06-07 03:25,King Abdulaziz International Airport,JED,2024-06-07 05:40,135,Airbus A320,Nesma Airlines,https://www.gstatic.com/flights/airline_logos/70px/NE.png,Economy,NE 9905,28 in,135,,One way
Cairo International Airport,CAI,2024-06-07 18:25,King Abdulaziz International Airport,JED,2024-06-07 20:40,135,Airbus A320,Nesma Airlines,https://www.gstatic.com/flights/airline_logos/70px/NE.png,Economy,NE 172,28 in,135,,One way
Cairo International Airport,CAI,2024-06-07 23:30,King Abdulaziz International Airport,JED,2024-06-08 01:45,135,Boeing 737,Nesma Airlines,https://www.gstatic.com/flights/airline_logos/70px/NE.png,Economy,NE 9911,30 in,135,,One way
Cairo International Airport,CAI,2024-06-08 04:20,King Abdulaziz International Airport,JED,2024-06-08 06:40,140,Airbus A320,Air Cairo,https://www.gstatic.com/flights/airline_logos/70px/SM.png,Economy,SM 477,28 in,140,104,One way
Cairo International Airport,CAI,2024-06-08 11:15,King Abdulaziz International Airport,JED,2024-06-08 13:35,140,Airbus A320,Air Cairo,https://www.gstatic.com/flights/airline_logos/70px/SM.png,Economy,SM 475,28 in,140,104,One way
Cairo International Airport,CAI,2024-06-08 01:15,King Abdulaziz International Airport,JED,2024-06-08 03:40,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 568,30 in,145,112,One way
Cairo International Airport,CAI,2024-06-08 18:25,King Abdulaziz International Airport,JED,2024-06-08 20:40,135,Airbus A320,Nesma Airlines,https://www.gstatic.com/flights/airline_logos/70px/NE.png,Economy,NE 172,28 in,135,,One way
Cairo International Airport,CAI,2024-06-08 09:25,King Abdulaziz International Airport,JED,2024-06-08 11:50,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 566,30 in,145,120,One way
Cairo International Airport,CAI,2024-06-08 15:35,King Abdulaziz International Airport,JED,2024-06-08 18:00,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 584,30 in,145,128,One way
Cairo International Airport,CAI,2024-06-08 18:10,King Abdulaziz International Airport,JED,2024-06-08 20:35,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 578,30 in,145,128,One way
Cairo International Airport,CAI,2024-06-08 19:05,King Abdulaziz International Airport,JED,2024-06-08 21:30,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 570,30 in,145,128,One way
Cairo International Airport,CAI,2024-06-08 22:00,King Abdulaziz International Airport,JED,2024-06-09 00:25,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 572,30 in,145,136,One way
Cairo International Airport,CAI,2024-06-08 23:35,King Abdulaziz International Airport,JED,2024-06-09 01:45,130,Airbus A320,Flyadeal,https://www.gstatic.com/flights/airline_logos/70px/F3.png,Economy,F3 764,29 in,130,136,One way
Cairo International Airport,CAI,2024-06-08 18:55,King Abdulaziz International Airport,JED,2024-06-08 21:05,130,Boeing 737,FlyEgypt,https://www.gstatic.com/flights/airline_logos/70px/FT.png,Economy,FT 377,,130,144,One way
Cairo International Airport,CAI,2024-06-08 08:00,King Abdulaziz International Airport,JED,2024-06-08 10:10,130,Airbus A320,Air Arabia Egypt,https://www.gstatic.com/flights/airline_logos/70px/E5.png,Economy,E5 327,30 in,130,160,One way
Cairo International Airport,CAI,2024-06-08 09:45,King Abdulaziz International Airport,JED,2024-06-08 12:00,135,Airbus A320,Flyadeal,https://www.gstatic.com/flights/airline_logos/70px/F3.png,Economy,F3 754,29 in,135,160,One way
Cairo International Airport,CAI,2024-06-08 05:40,King Abdulaziz International Airport,JED,2024-06-08 07:55,135,Airbus A321,Nile Air,https://www.gstatic.com/flights/airline_logos/70px/NP.png,Economy,NP 227,30 in,135,181,One way
Cairo International Airport,CAI,2024-06-08 00:55,King Abdulaziz International Airport,JED,2024-06-08 03:15,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 386,32 in,140,276,One way
Cairo International Airport,CAI,2024-06-08 06:00,King Abdulaziz International Airport,JED,2024-06-08 08:20,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 382,32 in,140,276,One way
Cairo International Airport,CAI,2024-06-08 23:05,King Abdulaziz International Airport,JED,2024-06-09 01:25,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 388,32 in,140,276,One way
Cairo International Airport,CAI,2024-06-08 15:10,King Abdulaziz International Airport,JED,2024-06-08 17:30,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 306,32 in,140,286,One way
Cairo International Airport,CAI,2024-06-08 16:10,King Abdulaziz International Airport,JED,2024-06-08 18:30,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 330,32 in,140,286,One way
Cairo International Airport,CAI,2024-06-08 17:50,King Abdulaziz International Airport,JED,2024-06-08 20:10,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 304,32 in,140,286,One way
Cairo International Airport,CAI,2024-06-08 03:45,King Abdulaziz International Airport,JED,2024-06-08 06:05,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 308,32 in,140,310,One way
Cairo International Airport,CAI,2024-06-08 12:40,King Abdulaziz International Airport,JED,2024-06-08 15:00,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 300,32 in,140,310,One way
Cairo International Airport,CAI,2024-06-08 20:50,King Abdulaziz International Airport,JED,2024-06-08 23:10,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 302,32 in,140,310,One way
Cairo International Airport,CAI,2024-06-08 03:25,King Abdulaziz International Airport,JED,2024-06-08 05:40,135,Airbus A320,Nesma Airlines,https://www.gstatic.com/flights/airline_logos/70px/NE.png,Economy,NE 9905,28 in,135,,One way
Cairo International Airport,CAI,2024-06-08 04:05,King Abdulaziz International Airport,JED,2024-06-08 06:20,135,Airbus A320,Nesma Airlines,https://www.gstatic.com/flights/airline_logos/70px/NE.png,Economy,NE 170,28 in,135,,One way
Cairo International Airport,CAI,2024-06-09 04:20,King Abdulaziz International Airport,JED,2024-06-09 06:40,140,Airbus A320,Air Cairo,https://www.gstatic.com/flights/airline_logos/70px/SM.png,Economy,SM 477,28 in,140,104,One way
Cairo International Airport,CAI,2024-06-09 14:10,King Abdulaziz International Airport,JED,2024-06-09 16:30,140,Airbus A320,Air Cairo,https://www.gstatic.com/flights/airline_logos/70px/SM.png,Economy,SM 475,28 in,140,104,One way
Cairo International Airport,CAI,2024-06-09 03:50,King Abdulaziz International Airport,JED,2024-06-09 06:00,130,Boeing 737,FlyEgypt,https://www.gstatic.com/flights/airline_logos/70px/FT.png,Economy,FT 375,,130,123,One way
Cairo International Airport,CAI,2024-06-09 13:00,King Abdulaziz International Airport,JED,2024-06-09 15:15,135,Boeing 737,Nesma Airlines,https://www.gstatic.com/flights/airline_logos/70px/NE.png,Economy,NE 174,30 in,135,,One way
Cairo International Airport,CAI,2024-06-09 15:15,King Abdulaziz International Airport,JED,2024-06-09 17:15,120,Boeing 737,Alexandria Airlines,https://www.gstatic.com/flights/airline_logos/70px/DQ.png,Economy,DQ 301,32 in,120,,One way
Cairo International Airport,CAI,2024-06-09 20:05,King Abdulaziz International Airport,JED,2024-06-09 22:25,140,Airbus A320,Air Cairo,https://www.gstatic.com/flights/airline_logos/70px/SM.png,Economy,SM 479,28 in,140,104,One way
Cairo International Airport,CAI,2024-06-09 01:15,King Abdulaziz International Airport,JED,2024-06-09 03:40,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 568,30 in,145,128,One way
Cairo International Airport,CAI,2024-06-09 09:25,King Abdulaziz International Airport,JED,2024-06-09 11:50,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 566,30 in,145,128,One way
Cairo International Airport,CAI,2024-06-09 23:35,King Abdulaziz International Airport,JED,2024-06-10 01:45,130,Airbus A320,Flyadeal,https://www.gstatic.com/flights/airline_logos/70px/F3.png,Economy,F3 764,29 in,130,128,One way
Cairo International Airport,CAI,2024-06-09 09:45,King Abdulaziz International Airport,JED,2024-06-09 12:00,135,Airbus A320,Flyadeal,https://www.gstatic.com/flights/airline_logos/70px/F3.png,Economy,F3 754,29 in,135,136,One way
Cairo International Airport,CAI,2024-06-09 15:35,King Abdulaziz International Airport,JED,2024-06-09 18:00,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 584,30 in,145,136,One way
Cairo International Airport,CAI,2024-06-09 18:10,King Abdulaziz International Airport,JED,2024-06-09 20:35,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 578,30 in,145,136,One way
Cairo International Airport,CAI,2024-06-09 19:05,King Abdulaziz International Airport,JED,2024-06-09 21:30,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 570,30 in,145,136,One way
Cairo International Airport,CAI,2024-06-09 22:00,King Abdulaziz International Airport,JED,2024-06-10 00:25,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 572,30 in,145,136,One way
Cairo International Airport,CAI,2024-06-09 15:30,King Abdulaziz International Airport,JED,2024-06-09 17:40,130,Boeing 737,FlyEgypt,https://www.gstatic.com/flights/airline_logos/70px/FT.png,Economy,FT 377,,130,144,One way
Cairo International Airport,CAI,2024-06-09 06:00,King Abdulaziz International Airport,JED,2024-06-09 08:10,130,Airbus A320,Air Arabia Egypt,https://www.gstatic.com/flights/airline_logos/70px/E5.png,Economy,E5 327,30 in,130,162,One way
Cairo International Airport,CAI,2024-06-09 12:45,King Abdulaziz International Airport,JED,2024-06-09 15:00,135,Airbus A321,Nile Air,https://www.gstatic.com/flights/airline_logos/70px/NP.png,Economy,NP 127,30 in,135,171,One way
Cairo International Airport,CAI,2024-06-09 03:45,King Abdulaziz International Airport,JED,2024-06-09 06:05,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 308,32 in,140,276,One way
Cairo International Airport,CAI,2024-06-09 06:00,King Abdulaziz International Airport,JED,2024-06-09 08:20,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 382,32 in,140,276,One way
